payment_id,subscription_id,payment_date,amount,payment_method
6739,1010,2023-07-10,635,Credit Card
6740,2366,2022-03-05,362,Credit Card
6741,1124,2024-04-20,470,Net Banking
6742,2048,2024-03-25,654,Net Banking
6743,1904,2023-03-26,512,Credit Card
6744,2394,2024-05-31,472,Debit Card
6745,1098,2023-08-02,503,Credit Card
6746,395,2023-05-11,318,Debit Card
6747,388,2023-04-06,515,UPI
6748,1357,2022-03-18,546,Net Banking
6749,165,2022-05-13,377,Debit Card
6750,2274,2022-01-05,427,UPI
6751,943,2022-11-09,530,Debit Card
6752,1804,2023-04-17,635,Debit Card
6753,1322,2024-06-01,396,Debit Card
6754,243,2023-09-25,479,Debit Card
6755,2180,2022-10-02,567,Net Banking
6756,966,2023-01-05,661,Net Banking
6757,716,2023-04-15,386,Debit Card
6758,881,2023-10-06,670,UPI
6759,2870,2023-04-29,649,Credit Card
6760,670,2023-12-18,429,Credit Card
6761,2509,2022-09-06,593,Net Banking
6762,2728,2023-03-10,399,UPI
6763,1574,2022-10-21,572,UPI
6764,1092,2022-05-19,645,Net Banking
6765,1018,2023-08-23,584,Debit Card
6766,1308,2024-01-11,687,Net Banking
6767,2774,2022-12-22,366,Debit Card
6768,2470,2022-03-21,582,Net Banking
6769,2710,2023-04-10,506,Debit Card
6770,638,2023-04-30,426,UPI
6771,925,2024-04-30,419,UPI
6772,13,2024-08-19,498,Debit Card
6773,232,2024-05-22,352,Net Banking
6774,1738,2022-07-19,424,UPI
6775,243,2022-04-30,433,Debit Card
6776,377,2023-01-19,502,Debit Card
6777,1047,2024-06-22,651,UPI
6778,726,2024-09-22,511,Debit Card
6779,1644,2022-06-25,569,Net Banking
6780,746,2024-06-27,410,Debit Card
6781,1493,2023-04-16,315,UPI
6782,1131,2022-09-30,485,UPI
6783,2936,2022-05-01,677,UPI
6784,834,2022-10-05,447,Debit Card
6785,345,2022-03-21,352,Net Banking
6786,1391,2022-09-29,593,UPI
6787,1201,2023-08-05,469,Net Banking
6788,2628,2022-10-23,384,Credit Card
6789,2588,2023-07-22,571,UPI
6790,736,2024-05-26,619,UPI
6791,1551,2022-09-01,557,Credit Card
6792,1504,2022-03-18,381,Credit Card
6793,504,2024-07-20,507,UPI
6794,2012,2023-10-20,611,Debit Card
6795,1031,2023-11-08,497,UPI
6796,730,2023-08-24,604,Net Banking
6797,711,2022-09-17,524,Debit Card
6798,1324,2022-08-08,632,Net Banking
6799,1535,2024-02-23,629,Credit Card
6800,1476,2022-09-03,300,Credit Card
6801,1904,2022-11-20,360,UPI
6802,1510,2024-08-24,632,Credit Card
6803,2167,2022-08-14,441,Net Banking
6804,2330,2022-07-01,650,Debit Card
6805,200,2022-12-14,537,Debit Card
6806,1066,2022-11-29,677,Debit Card
6807,313,2022-01-27,669,Credit Card
6808,575,2022-09-15,506,UPI
6809,978,2024-01-31,543,Net Banking
6810,689,2022-11-12,404,Credit Card
6811,2604,2022-03-14,436,Net Banking
6812,55,2023-03-12,514,Net Banking
6813,468,2024-01-13,312,Net Banking
6814,2437,2023-10-04,510,Debit Card
6815,1827,2024-07-24,457,Credit Card
6816,603,2024-03-29,331,Net Banking
6817,2449,2024-09-05,657,Credit Card
6818,1581,2022-12-13,303,Net Banking
6819,318,2024-05-19,694,UPI
6820,1794,2022-03-27,478,Credit Card
6821,420,2022-04-21,383,UPI
6822,10,2022-05-23,671,Debit Card
6823,334,2023-03-02,321,Credit Card
6824,1042,2024-02-19,325,Debit Card
6825,1969,2022-06-19,584,Net Banking
6826,2095,2024-09-12,415,Debit Card
6827,463,2024-08-05,387,Credit Card
6828,2270,2023-02-05,339,UPI
6829,2876,2023-09-24,579,UPI
6830,578,2023-01-16,317,Net Banking
6831,2534,2023-02-09,689,Net Banking
6832,2531,2023-09-12,624,Net Banking
6833,2070,2024-06-15,432,Debit Card
6834,133,2024-08-11,330,Credit Card
6835,1172,2022-03-28,441,UPI
6836,559,2022-09-21,499,Credit Card
6837,2629,2023-05-03,413,Net Banking
6838,695,2022-09-10,660,Net Banking
6839,278,2024-01-06,480,UPI
6840,695,2023-06-16,659,UPI
6841,2454,2023-12-27,606,UPI
6842,1872,2024-09-25,464,Net Banking
6843,2858,2023-03-24,408,Net Banking
6844,2877,2024-02-23,610,Debit Card
6845,2430,2022-08-24,313,UPI
6846,1288,2023-05-26,543,Net Banking
6847,2704,2024-04-20,606,Debit Card
6848,1598,2023-03-31,521,Credit Card
6849,1922,2022-11-16,667,Credit Card
6850,166,2023-01-13,599,Debit Card
6851,2480,2022-10-07,672,Credit Card
6852,1297,2022-01-05,694,UPI
6853,942,2023-08-07,327,Debit Card
6854,1397,2024-09-23,521,Credit Card
6855,547,2023-06-28,481,Net Banking
6856,2536,2023-10-10,495,Net Banking
6857,2936,2022-01-16,615,Net Banking
6858,867,2023-01-01,456,Net Banking
6859,1609,2022-01-18,547,UPI
6860,336,2024-03-27,386,Credit Card
6861,234,2022-04-01,555,UPI
6862,531,2023-02-03,383,Debit Card
6863,1556,2022-11-15,634,UPI
6864,426,2023-06-24,310,Debit Card
6865,1137,2022-12-20,597,UPI
6866,250,2023-05-29,477,Debit Card
6867,1318,2023-02-20,490,Debit Card
6868,1378,2022-06-11,440,Debit Card
6869,1928,2024-03-02,531,UPI
6870,156,2024-04-22,527,Net Banking
6871,2793,2024-08-06,484,UPI
6872,1880,2024-07-06,413,Net Banking
6873,1033,2023-07-28,682,UPI
6874,2980,2024-07-31,682,Debit Card
6875,1353,2022-03-19,386,Debit Card
6876,1356,2024-08-18,680,UPI
6877,1718,2023-04-14,602,Credit Card
6878,338,2023-11-07,550,UPI
6879,696,2024-05-22,379,Net Banking
6880,2413,2024-02-09,623,Debit Card
6881,2545,2022-10-08,587,Net Banking
6882,1343,2024-06-17,381,Debit Card
6883,2557,2023-02-11,553,UPI
6884,2780,2024-06-13,598,Credit Card
6885,583,2022-03-03,413,UPI
6886,1103,2022-02-08,523,Credit Card
6887,242,2023-07-28,433,Credit Card
6888,1403,2023-08-08,664,Credit Card
6889,528,2022-10-17,372,Net Banking
6890,2312,2024-01-28,462,Net Banking
6891,1312,2022-08-15,654,UPI
6892,284,2023-12-26,402,Net Banking
6893,1537,2023-12-24,425,UPI
6894,660,2023-09-22,444,Net Banking
6895,289,2022-11-16,365,Net Banking
6896,687,2022-01-23,437,Credit Card
6897,2094,2022-12-29,371,Credit Card
6898,1630,2024-03-20,424,Debit Card
6899,1080,2024-06-25,507,Credit Card
6900,283,2023-06-24,605,Net Banking
6901,2153,2023-05-23,395,Net Banking
6902,590,2023-06-18,390,Net Banking
6903,1431,2023-09-10,395,Debit Card
6904,2833,2023-06-04,320,UPI
6905,420,2023-12-30,612,Credit Card
6906,1971,2022-03-29,495,Credit Card
6907,1005,2022-07-27,676,Debit Card
6908,251,2023-06-01,490,UPI
6909,1153,2022-03-30,569,UPI
6910,1024,2023-03-06,633,Net Banking
6911,223,2023-11-12,391,Credit Card
6912,2583,2023-09-12,400,Credit Card
6913,912,2023-04-28,582,Credit Card
6914,2995,2022-06-12,649,Credit Card
6915,129,2023-08-18,422,Net Banking
6916,1989,2024-01-13,669,Net Banking
6917,2043,2024-08-20,533,Net Banking
6918,1864,2022-09-03,512,UPI
6919,1869,2023-01-22,458,UPI
6920,1428,2022-11-02,468,Credit Card
6921,853,2022-09-14,557,Credit Card
6922,2513,2022-12-05,655,UPI
6923,828,2023-01-02,694,Credit Card
6924,442,2024-07-12,324,Debit Card
6925,1564,2023-10-02,403,UPI
6926,1522,2022-07-30,419,Credit Card
6927,2202,2023-09-26,673,Debit Card
6928,788,2023-12-09,426,Debit Card
6929,2674,2024-08-26,341,Debit Card
6930,1496,2023-11-27,680,Credit Card
6931,1276,2024-09-24,634,UPI
6932,1378,2024-02-04,313,Net Banking
6933,94,2022-05-27,491,UPI
6934,72,2023-03-19,369,Net Banking
6935,59,2023-01-30,524,UPI
6936,2939,2022-04-19,462,Credit Card
6937,1217,2022-11-10,558,Net Banking
6938,1790,2022-06-10,353,Net Banking
6939,1171,2023-07-30,424,UPI
6940,2708,2022-05-20,531,Net Banking
6941,1021,2022-02-25,388,UPI
6942,220,2023-03-24,589,UPI
6943,1958,2024-07-29,385,UPI
6944,688,2023-11-14,316,Debit Card
6945,938,2024-01-29,695,UPI
6946,2078,2023-09-27,404,Net Banking
6947,1893,2024-02-26,356,Debit Card
6948,1533,2023-07-14,391,UPI
6949,2174,2024-02-24,585,Credit Card
6950,2424,2023-11-17,666,UPI
6951,2472,2023-01-02,341,Net Banking
6952,2780,2024-01-13,469,Credit Card
6953,2896,2023-12-19,597,UPI
6954,1285,2024-05-06,500,UPI
6955,1223,2023-03-19,427,UPI
6956,592,2022-09-01,598,Credit Card
6957,124,2022-09-22,336,UPI
6958,696,2022-11-07,378,Net Banking
6959,2030,2023-07-06,486,UPI
6960,1048,2023-05-21,303,Credit Card
6961,2057,2023-08-26,539,Net Banking
6962,2454,2023-12-05,476,Credit Card
6963,512,2024-07-03,649,UPI
6964,1540,2023-04-08,321,Debit Card
6965,1735,2023-05-17,372,UPI
6966,183,2024-01-31,364,Credit Card
6967,235,2024-03-27,652,UPI
6968,2729,2022-03-20,535,Net Banking
6969,2913,2022-02-03,624,Net Banking
6970,989,2022-10-04,657,Net Banking
6971,176,2023-11-21,426,Credit Card
6972,1695,2022-04-11,412,UPI
6973,52,2024-02-04,548,Debit Card
6974,2807,2024-02-03,343,Net Banking
6975,1099,2022-12-25,545,UPI
6976,727,2023-05-15,475,UPI
6977,2653,2022-07-03,666,Debit Card
6978,515,2024-02-18,586,Net Banking
6979,2007,2023-12-05,556,UPI
6980,370,2024-09-09,480,Credit Card
6981,1733,2024-07-18,499,Credit Card
6982,1424,2023-01-03,679,Net Banking
6983,450,2023-12-11,465,UPI
6984,1704,2023-11-25,512,Credit Card
6985,1726,2023-03-01,585,UPI
6986,177,2023-08-03,421,Net Banking
6987,979,2023-02-02,427,Net Banking
6988,2619,2022-01-15,473,UPI
6989,1285,2022-05-03,655,Net Banking
6990,478,2024-06-03,335,Debit Card
6991,849,2023-08-25,470,Net Banking
6992,770,2022-07-11,366,UPI
6993,1522,2024-08-11,337,Debit Card
6994,1529,2023-02-09,609,Net Banking
6995,276,2023-08-31,364,Credit Card
6996,596,2023-10-19,662,Net Banking
6997,2325,2023-04-07,677,UPI
6998,2286,2024-05-09,688,Net Banking
6999,2375,2023-05-13,582,UPI
7000,2153,2023-05-09,591,Net Banking
7001,812,2022-03-29,591,Net Banking
7002,920,2022-03-01,476,Debit Card
7003,2027,2023-10-05,325,UPI
7004,2903,2022-07-29,498,Debit Card
7005,740,2024-02-20,476,Credit Card
7006,1729,2022-09-14,367,Debit Card
7007,18,2024-08-21,360,Debit Card
7008,1978,2022-10-16,506,Credit Card
7009,454,2023-05-15,498,Debit Card
7010,443,2024-02-11,609,Credit Card
7011,2338,2024-04-25,556,Net Banking
7012,999,2023-04-23,648,Credit Card
7013,2147,2023-01-07,640,UPI
7014,927,2024-04-11,497,Credit Card
7015,1721,2024-03-18,375,Debit Card
7016,790,2022-01-13,510,Debit Card
7017,1427,2023-03-04,539,Debit Card
7018,2627,2024-01-25,479,Net Banking
7019,1863,2023-01-18,499,UPI
7020,681,2024-02-24,610,UPI
7021,266,2022-01-02,451,Credit Card
7022,2908,2022-02-06,410,Debit Card
7023,1921,2022-07-28,308,Debit Card
7024,523,2022-11-12,691,Debit Card
7025,2906,2023-04-01,454,Net Banking
7026,848,2024-02-06,465,Debit Card
7027,2800,2024-01-13,416,UPI
7028,1693,2022-03-24,358,Debit Card
7029,53,2024-09-15,423,Credit Card
7030,2813,2024-05-13,518,UPI
7031,2071,2023-11-14,510,Debit Card
7032,2709,2022-03-10,586,UPI
7033,819,2024-07-29,631,Credit Card
7034,2909,2022-04-16,347,Debit Card
7035,2059,2024-02-20,339,Net Banking
7036,1985,2024-03-25,607,Credit Card
7037,857,2023-10-15,499,Net Banking
7038,1577,2023-02-07,416,Net Banking
7039,2667,2024-01-08,614,UPI
7040,1967,2022-06-29,558,Credit Card
7041,2663,2022-09-10,380,Net Banking
7042,1337,2023-08-19,562,UPI
7043,1378,2022-01-11,397,Debit Card
7044,2802,2023-05-19,611,Credit Card
7045,2938,2022-06-27,640,UPI
7046,127,2024-05-02,414,Net Banking
7047,1480,2022-08-12,475,Debit Card
7048,2730,2024-01-31,354,Debit Card
7049,637,2023-12-29,427,UPI
7050,517,2024-05-15,651,Net Banking
7051,2821,2022-12-04,511,Net Banking
7052,402,2023-08-20,622,UPI
7053,195,2024-04-12,673,Debit Card
7054,224,2023-01-14,505,Net Banking
7055,2276,2022-03-05,532,Credit Card
7056,516,2023-12-19,694,Net Banking
7057,1351,2022-06-05,444,UPI
7058,2220,2023-09-11,335,UPI
7059,656,2024-03-29,669,Debit Card
7060,2080,2023-05-30,385,Credit Card
7061,2921,2022-03-17,466,Credit Card
7062,1133,2023-08-25,538,Net Banking
7063,2035,2023-02-28,436,Credit Card
7064,1008,2023-02-14,670,Credit Card
7065,1673,2024-05-27,479,Net Banking
7066,1696,2024-05-09,476,Debit Card
7067,2082,2024-07-12,384,Debit Card
7068,2881,2024-08-27,683,Net Banking
7069,445,2024-05-09,589,UPI
7070,2690,2022-10-03,661,Credit Card
7071,537,2023-07-31,455,UPI
7072,2378,2024-03-08,450,Debit Card
7073,2749,2024-05-22,680,UPI
7074,1311,2023-04-15,544,Net Banking
7075,1619,2022-03-20,668,Debit Card
7076,2222,2023-07-03,522,UPI
7077,2562,2022-12-15,307,Credit Card
7078,2897,2024-07-05,597,Credit Card
7079,2857,2023-01-12,603,UPI
7080,2951,2023-02-14,680,Net Banking
7081,2112,2022-07-12,371,Debit Card
7082,2312,2023-12-15,632,UPI
7083,2422,2024-02-14,395,Net Banking
7084,63,2024-08-03,358,UPI
7085,357,2022-06-07,625,Net Banking
7086,126,2023-03-02,495,Credit Card
7087,2302,2024-03-04,466,Debit Card
7088,1679,2022-02-05,660,Net Banking
7089,2191,2022-02-12,523,Debit Card
7090,3,2023-11-16,370,Credit Card
7091,916,2024-08-06,623,Debit Card
7092,2256,2024-08-20,580,Credit Card
7093,274,2022-06-11,304,Net Banking
7094,1623,2024-05-22,543,Net Banking
7095,901,2023-03-30,382,Credit Card
7096,817,2023-10-25,526,Debit Card
7097,1210,2024-03-03,427,Debit Card
7098,1538,2023-01-06,514,Net Banking
7099,4,2023-04-17,626,Credit Card
7100,2373,2023-10-07,655,Credit Card
7101,1424,2023-02-20,636,UPI
7102,2009,2024-04-04,445,Debit Card
7103,2413,2023-02-22,549,Net Banking
7104,140,2022-11-22,432,Net Banking
7105,1846,2022-07-26,606,Debit Card
7106,311,2023-02-06,427,Credit Card
7107,2419,2024-08-26,679,UPI
7108,1109,2023-03-12,580,Net Banking
7109,988,2024-01-06,637,Credit Card
7110,1450,2023-06-14,556,Net Banking
7111,2187,2022-05-08,328,Debit Card
7112,1354,2022-08-06,347,Debit Card
7113,2416,2024-03-31,389,Net Banking
7114,1719,2022-05-11,460,UPI
7115,2029,2024-03-07,559,Credit Card
7116,2812,2022-02-03,587,UPI
7117,2113,2022-02-22,455,Credit Card
7118,372,2024-03-09,449,Net Banking
7119,501,2024-05-01,460,Net Banking
7120,54,2022-02-11,312,Credit Card
7121,2376,2023-11-19,327,Credit Card
7122,1847,2022-08-03,564,UPI
7123,1056,2023-02-06,524,Debit Card
7124,2584,2022-11-13,671,Net Banking
7125,1160,2022-09-07,504,Debit Card
7126,2351,2023-10-14,315,UPI
7127,429,2022-08-04,353,UPI
7128,2357,2023-01-23,553,Credit Card
7129,2145,2022-08-13,372,Credit Card
7130,824,2024-09-09,305,UPI
7131,1204,2022-05-09,637,UPI
7132,2682,2024-03-22,662,Debit Card
7133,1469,2023-10-08,333,Credit Card
7134,355,2024-09-16,597,Credit Card
7135,805,2024-02-13,479,UPI
7136,59,2023-08-15,449,Debit Card
7137,2711,2023-08-15,443,Credit Card
7138,744,2022-11-18,588,Net Banking
7139,2546,2023-10-02,677,Credit Card
7140,2985,2023-12-01,415,Debit Card
7141,1012,2023-07-26,576,Net Banking
7142,2783,2023-03-05,538,Net Banking
7143,1763,2022-02-07,622,Net Banking
7144,678,2024-05-11,671,UPI
7145,291,2024-07-04,402,UPI
7146,69,2023-10-26,407,Net Banking
7147,2254,2022-08-12,572,Net Banking
7148,1175,2022-10-25,641,Debit Card
7149,88,2023-06-25,350,Debit Card
7150,1669,2022-09-02,381,Debit Card
7151,2596,2023-10-01,649,Net Banking
7152,2891,2022-01-09,391,Net Banking
7153,1565,2022-09-06,560,Debit Card
7154,19,2023-04-29,361,UPI
7155,1266,2023-07-27,339,UPI
7156,481,2022-08-16,413,Credit Card
7157,319,2024-04-12,539,Net Banking
7158,232,2022-12-16,523,Net Banking
7159,1663,2024-05-12,530,Net Banking
7160,293,2023-08-31,368,Debit Card
7161,137,2024-06-14,415,Credit Card
7162,640,2023-06-28,526,UPI
7163,1794,2022-10-04,316,UPI
7164,2063,2023-10-02,684,Debit Card
7165,976,2023-11-27,305,Debit Card
7166,1711,2022-01-14,492,Net Banking
7167,2003,2023-06-27,545,Credit Card
7168,2436,2024-06-11,628,Debit Card
7169,1091,2024-02-17,604,Net Banking
7170,2714,2024-08-09,388,Net Banking
7171,1326,2022-12-16,683,Net Banking
7172,263,2022-07-13,506,UPI
7173,2361,2024-05-11,511,Net Banking
7174,1060,2023-12-16,485,Credit Card
7175,2845,2024-02-02,457,UPI
7176,938,2023-04-09,481,Debit Card
7177,1456,2023-03-31,667,UPI
7178,1218,2023-11-26,564,Debit Card
7179,1324,2022-05-23,667,Net Banking
7180,2682,2024-05-13,608,Credit Card
7181,2897,2022-04-26,565,UPI
7182,427,2024-02-20,351,Credit Card
7183,1289,2024-01-24,520,Net Banking
7184,1023,2024-03-17,417,UPI
7185,306,2022-11-24,534,Net Banking
7186,1175,2024-01-24,514,Net Banking
7187,152,2023-10-27,487,Credit Card
7188,2708,2023-02-28,683,Credit Card
7189,2493,2023-07-12,402,Debit Card
7190,278,2024-05-30,597,Debit Card
7191,1062,2023-03-21,464,Credit Card
7192,727,2024-02-17,547,UPI
7193,2086,2024-09-02,518,Credit Card
7194,1019,2024-08-01,619,UPI
7195,1410,2023-01-21,402,Debit Card
7196,847,2024-03-07,575,Debit Card
7197,1001,2022-11-04,618,UPI
7198,567,2022-10-13,692,UPI
7199,1852,2022-02-24,472,Credit Card
7200,1298,2024-06-03,471,Net Banking
7201,2173,2024-08-19,625,Debit Card
7202,1649,2022-07-16,573,Credit Card
7203,2621,2022-07-27,384,UPI
7204,2774,2024-01-27,373,Net Banking
7205,364,2023-01-22,355,Net Banking
7206,659,2024-01-03,651,Net Banking
7207,2376,2024-08-15,535,UPI
7208,1972,2023-03-04,669,Debit Card
7209,884,2023-10-10,539,Credit Card
7210,857,2023-12-02,583,UPI
7211,2669,2022-10-13,539,Net Banking
7212,2847,2022-07-09,510,Credit Card
7213,2338,2024-06-07,395,Credit Card
7214,2502,2022-06-08,390,UPI
7215,370,2024-03-01,663,Debit Card
7216,2875,2022-08-17,370,Credit Card
7217,1605,2022-07-09,477,Debit Card
7218,2807,2023-08-17,427,Credit Card
7219,2056,2023-01-05,439,UPI
7220,1508,2022-10-12,331,Debit Card
7221,1304,2023-07-06,570,Debit Card
7222,351,2022-09-25,691,Credit Card
7223,210,2024-06-30,417,UPI
7224,1648,2022-08-19,313,Debit Card
7225,650,2023-06-02,376,Net Banking
7226,1945,2022-07-15,466,UPI
7227,2509,2022-01-10,456,Net Banking
7228,2374,2024-04-12,685,Net Banking
7229,1476,2023-03-30,350,Net Banking
7230,2064,2023-08-22,664,Net Banking
7231,2680,2022-05-23,346,Debit Card
7232,606,2024-03-09,677,UPI
7233,245,2023-06-22,512,Debit Card
7234,2212,2023-02-22,573,UPI
7235,1581,2022-10-27,619,Debit Card
7236,1221,2023-03-25,496,Credit Card
7237,2807,2023-11-28,567,Debit Card
7238,864,2022-01-21,594,Debit Card
7239,1481,2023-07-12,523,Debit Card
7240,2133,2023-09-05,632,UPI
7241,1619,2023-04-24,639,Debit Card
7242,1610,2022-08-03,338,Net Banking
7243,829,2022-09-07,307,UPI
7244,1587,2022-02-12,351,Net Banking
7245,646,2024-02-02,500,Debit Card
7246,2106,2024-02-27,306,Debit Card
7247,850,2023-12-19,506,UPI
7248,2494,2022-02-20,562,UPI
7249,2735,2023-05-27,443,Credit Card
7250,2588,2022-04-03,520,Debit Card
7251,1041,2024-05-23,632,Debit Card
7252,2785,2022-02-05,416,Credit Card
7253,251,2024-01-01,652,Credit Card
7254,1591,2023-02-26,419,Net Banking
7255,1768,2022-07-03,683,Debit Card
7256,2147,2022-10-08,484,UPI
7257,1254,2022-03-16,447,Credit Card
7258,2185,2023-10-13,468,Net Banking
7259,2521,2024-07-24,492,Debit Card
7260,667,2024-07-05,593,UPI
7261,312,2024-02-22,352,Credit Card
7262,2095,2022-11-16,568,Net Banking
7263,327,2022-02-07,494,Net Banking
7264,180,2024-01-28,636,Credit Card
7265,749,2024-06-06,498,Credit Card
7266,1214,2023-03-05,601,Credit Card
7267,2610,2022-04-17,525,UPI
7268,2509,2023-11-07,470,Debit Card
7269,2094,2024-04-29,623,Credit Card
7270,2946,2023-01-24,367,UPI
7271,1137,2022-03-16,311,Net Banking
7272,1593,2023-10-04,550,UPI
7273,1309,2023-04-27,412,Debit Card
7274,312,2023-03-17,477,Credit Card
7275,728,2024-07-22,648,UPI
7276,627,2024-07-07,407,Debit Card
7277,1420,2022-09-30,679,UPI
7278,58,2023-04-17,338,Credit Card
7279,2631,2024-08-05,306,Net Banking
7280,703,2023-09-24,563,UPI
7281,99,2022-06-22,423,Credit Card
7282,1418,2023-10-17,682,Credit Card
7283,1744,2023-03-21,526,Credit Card
7284,1035,2023-07-08,472,Debit Card
7285,911,2023-11-04,400,Credit Card
7286,2047,2024-02-22,340,UPI
7287,1865,2023-08-12,688,UPI
7288,1462,2022-09-19,675,Credit Card
7289,700,2023-07-31,581,Debit Card
7290,1199,2024-02-11,687,Debit Card
7291,642,2022-01-06,699,Debit Card
7292,2080,2024-09-08,642,Credit Card
7293,1461,2024-03-16,633,Debit Card
7294,195,2023-06-06,599,UPI
7295,569,2022-04-24,524,Net Banking
7296,2243,2022-01-04,360,Debit Card
7297,1709,2023-09-14,519,Debit Card
7298,1369,2024-09-15,322,UPI
7299,234,2023-05-04,676,Debit Card
7300,2919,2022-05-20,441,Credit Card
7301,949,2024-06-27,606,UPI
7302,978,2022-02-25,425,Debit Card
7303,1497,2022-02-16,678,Debit Card
7304,1993,2022-09-14,606,Net Banking
7305,623,2024-03-18,421,Debit Card
7306,2072,2024-09-10,443,UPI
7307,194,2024-02-16,646,Debit Card
7308,1974,2023-10-20,500,UPI
7309,1053,2022-08-04,604,UPI
7310,633,2024-05-13,673,UPI
7311,2149,2022-01-20,396,Debit Card
7312,108,2023-06-20,509,UPI
7313,394,2022-10-22,583,Net Banking
7314,2685,2022-09-09,364,Credit Card
7315,2111,2022-11-23,309,UPI
7316,235,2024-02-12,438,Net Banking
7317,2707,2022-04-19,470,Credit Card
7318,1291,2022-05-01,584,Debit Card
7319,866,2023-04-23,548,Debit Card
7320,430,2022-03-02,613,Credit Card
7321,1980,2022-09-17,446,UPI
7322,1928,2023-08-10,652,Debit Card
7323,2327,2022-04-20,653,Credit Card
7324,1932,2022-05-08,547,UPI
7325,2926,2022-01-11,314,Debit Card
7326,2909,2022-09-20,481,Net Banking
7327,2163,2023-11-27,557,UPI
7328,2171,2023-02-10,467,Net Banking
7329,853,2023-05-06,449,UPI
7330,2453,2023-01-23,506,Net Banking
7331,21,2023-03-30,368,Debit Card
7332,1613,2023-01-23,672,Credit Card
7333,1197,2024-05-21,539,UPI
7334,425,2022-06-01,302,Credit Card
7335,2226,2022-01-02,397,Net Banking
7336,2117,2023-09-01,406,Debit Card
7337,1457,2024-05-10,366,UPI
7338,20,2022-11-10,409,Debit Card
7339,1496,2022-04-30,504,Credit Card
7340,561,2023-02-10,610,UPI
7341,1979,2024-09-24,524,UPI
7342,543,2023-12-08,519,Net Banking
7343,2297,2022-10-24,585,Credit Card
7344,889,2023-11-14,678,Credit Card
7345,1751,2022-07-21,503,Net Banking
7346,2144,2022-03-13,534,UPI
7347,613,2022-09-25,630,Credit Card
7348,1018,2022-12-13,423,Net Banking
7349,1579,2024-06-26,436,Debit Card
7350,2498,2024-04-29,562,Debit Card
7351,2512,2022-08-14,304,Debit Card
7352,2557,2024-02-21,482,Debit Card
7353,2456,2023-01-11,368,Net Banking
7354,172,2023-06-19,633,UPI
7355,771,2022-07-05,606,Net Banking
7356,970,2022-10-25,659,Credit Card
7357,381,2022-03-28,429,Net Banking
7358,2949,2022-11-08,532,UPI
7359,1116,2024-01-15,549,Debit Card
